rms,zcr,centroid,mfcc1,time,emotion,valence,arousal
0.5236804256760458,0.018575851393188854,0.12190622246088134,0.49016417794120676,0.9984580498866213,neutral,0.0,0.0
0.51980837345285,0.019814241486068113,0.12593720374037123,0.5053125053364236,1.0216780045351475,neutral,0.0,0.0
0.4901047195533578,0.022291021671826627,0.09442631755752602,0.47890807362009397,1.0448979591836736,neutral,0.0,0.0
0.4651615932801769,0.016099071207430343,0.10385101059074081,0.5037467986932496,1.0681179138321995,neutral,0.0,0.0
0.41893670966184443,0.019814241486068113,0.0752511490219142,0.4176847924082015,1.0913378684807256,neutral,0.0,0.0
0.39757522631368164,0.02105263157894737,0.09149062238385348,0.49285764874226795,1.1145578231292517,neutral,0.0,0.0
0.3561836542697351,0.023529411764705882,0.13896724560330723,0.6124411515640592,1.1377777777777778,neutral,0.0,0.0
0.34395743088861425,0.027244582043343655,0.11508874728064235,0.5495504706342365,1.1609977324263039,neutral,0.0,0.0
0.3327982659284912,0.0260061919504644,0.08002308231830317,0.45446829409155576,1.18421768707483,neutral,0.0,0.0
0.3191943406215582,0.02414860681114551,0.06434963010759415,0.39336701172984195,1.207437641723356,neutral,0.0,0.0
0.3109577538825191,0.02538699690402477,0.049484107425372854,0.3085638266896047,1.230657596371882,neutral,0.0,0.0
0.3012972924801831,0.027244582043343655,0.05962725622594964,0.3259859083391825,1.253877551020408,neutral,0.0,0.0
0.2894594474748517,0.02848297213622291,0.06371382807712088,0.32363749888892934,1.2770975056689342,neutral,0.0,0.0
0.27363715891504614,0.02972136222910217,0.055590032026030266,0.30758345728431113,1.3003174603174603,neutral,0.0,0.0
0.2563885740448728,0.027244582043343655,0.05605009924930333,0.30279589181871003,1.3235374149659864,neutral,0.0,0.0
0.24195047204359135,0.02848297213622291,0.05810481445073431,0.3062581633595802,1.3467573696145125,neutral,0.0,0.0
0.24394300325350973,0.02910216718266254,0.06556592202453584,0.35641632947768076,1.3699773242630386,neutral,0.0,0.0
0.3131932301080259,0.0260061919504644,0.07125615778986143,0.43174254641210635,1.3931972789115645,neutral,0.0,0.0
0.3586578241748614,0.0260061919504644,0.05677052520455202,0.45783245753958374,1.4164172335600906,neutral,0.0,0.0
0.36024400300628645,0.021671826625386997,0.05116990778840349,0.4350812865914452,1.4396371882086167,neutral,0.0,0.0
0.35136484567058474,0.022291021671826627,0.05500507855724077,0.3936721730529334,1.4628571428571429,neutral,0.0,0.0
0.2938343412587205,0.03343653250773994,0.10001340514817479,0.41201291315958743,1.486077097505669,neutral,0.0,0.0
0.24812074805861933,0.035913312693498456,0.19636416361851966,0.506174324042082,1.509297052154195,neutral,0.0,0.0
0.2527727051745862,0.038390092879256967,0.16256163386635097,0.47870326442432526,1.5325170068027212,neutral,0.0,0.0
0.25741987281079065,0.038390092879256967,0.06555084375238882,0.3410994805662236,1.555736961451247,neutral,0.0,0.0
0.2548425138332553,0.031578947368421054,0.064240754718654,0.32199344260285234,1.5789569160997732,neutral,0.0,0.0
0.2466925951521639,0.0303405572755418,0.06638694255891871,0.3252901481850906,1.6021768707482993,neutral,0.0,0.0
0.24290831418169262,0.0303405572755418,0.06959091149552588,0.33308428199434903,1.6253968253968254,neutral,0.0,0.0
0.2551788806114002,0.0303405572755418,0.06730123231452775,0.33474951977662115,1.6486167800453515,neutral,0.0,0.0
0.26423651333622566,0.032198142414860687,0.0583879577987185,0.333113947035532,1.6718367346938776,neutral,0.0,0.0
0.2652307878091488,0.032198142414860687,0.05757054534515915,0.34521569659427814,1.6950566893424037,neutral,0.0,0.0
0.26255341480758615,0.03281733746130031,0.0659299149482525,0.3493834159502906,1.7182766439909296,neutral,0.0,0.0
0.25175082392505505,0.0346749226006192,0.07652621702532712,0.35551389922117776,1.7414965986394557,neutral,0.0,0.0
0.24669326783190582,0.0346749226006192,0.08102630048613385,0.35801052441224906,1.7647165532879818,neutral,0.0,0.0
0.24994096562584991,0.03529411764705882,0.08170078165335036,0.3550033540105604,1.787936507936508,neutral,0.0,0.0
0.25566302167524807,0.038390092879256967,0.08729586021049734,0.3605163994039845,1.811156462585034,neutral,0.0,0.0
0.25942698771751366,0.03653250773993808,0.08982929040379256,0.36777617934411144,1.8343764172335602,neutral,0.0,0.0
0.2622262771955002,0.03281733746130031,0.0916145633079491,0.3889481794421922,1.8575963718820863,neutral,0.0,0.0
0.26249795908966306,0.030959752321981428,0.11461098419098649,0.4435253146793133,1.8808163265306121,neutral,0.0,0.0
0.26266252346172403,0.027863777089783284,0.12155744559740582,0.4549308662235812,1.9040362811791383,neutral,0.0,0.0
0.2639264348823946,0.027863777089783284,0.10636102692591792,0.42257125958859515,1.9272562358276644,neutral,0.0,0.0
0.2627471196660667,0.02910216718266254,0.10409342475028414,0.39739502625629813,1.9504761904761905,neutral,0.0,0.0
0.26003603195583946,0.035913312693498456,0.10800186749154875,0.4078293487308398,1.9736961451247166,neutral,0.0,0.0
0.25734687360519853,0.039628482972136225,0.15733278949885776,0.47533773266258966,1.9969160997732427,neutral,0.0,0.0
0.2561039766996653,0.038390092879256967,0.21509171880179792,0.525339144762336,2.020136054421769,neutral,0.0,0.0
0.2569881200452428,0.04272445820433437,0.16293209185296575,0.476949524111439,2.043356009070295,neutral,0.0,0.0
0.2596817180821804,0.03653250773993808,0.1258613779091725,0.4315511466906731,2.066575963718821,neutral,0.0,0.0
0.26502917223690337,0.03343653250773994,0.12813093462843747,0.44133954299635747,2.089795918367347,neutral,0.0,0.0
0.444367152047255,0.03653250773993808,0.14155627786957795,0.6089493381302399,2.1130158730158732,neutral,0.0,0.0
0.5739973008859891,0.027244582043343655,0.14791338874604978,0.8114896474205864,2.136235827664399,neutral,0.0,0.0
0.7122824432632308,0.022291021671826627,0.11663824411835375,0.7994460717191231,2.159455782312925,neutral,0.0,0.0
0.7188757272071618,0.021671826625386997,0.07193681337209246,0.5762186037683141,2.182675736961451,neutral,0.0,0.0
0.7635869199630575,0.013622291021671827,0.08756845183520628,0.524630029866457,2.2058956916099772,neutral,0.0,0.0
0.70904776854909,0.01671826625386997,0.08589855463118037,0.5254038933669845,2.2291156462585033,neutral,0.0,0.0
0.6296760794115117,0.02414860681114551,0.09282420999165145,0.5313550728096144,2.2523356009070294,neutral,0.0,0.0
0.6986781143484526,0.021671826625386997,0.114617476454644,0.5363858697198964,2.2755555555555556,neutral,0.0,0.0
0.5780835343390093,0.032198142414860687,0.09398546966141327,0.5268759526200033,2.2987755102040817,neutral,0.0,0.0
0.5979625660719495,0.02972136222910217,0.10906340272604574,0.5188040784943557,2.3219954648526078,neutral,0.0,0.0
0.5796246167205367,0.0260061919504644,0.11310829384518617,0.5225248518608847,2.345215419501134,neutral,0.0,0.0
0.5608299447315561,0.031578947368421054,0.11842696042548569,0.5258622784590643,2.36843537414966,neutral,0.0,0.0
0.6057286805994965,0.023529411764705882,0.14059373174414697,0.5398963059032775,2.391655328798186,neutral,0.0,0.0
0.6143971546400319,0.0260061919504644,0.13094275567795063,0.5373261475335545,2.414875283446712,neutral,0.0,0.0
0.6253383713637758,0.02414860681114551,0.12159657152834558,0.529735098844793,2.4380952380952383,neutral,0.0,0.0
0.6264813887812302,0.0173374613003096,0.12389691616922785,0.5313184841010705,2.461315192743764,neutral,0.0,0.0
0.6229239354197311,0.019195046439628483,0.1466833768836937,0.5417158894717784,2.48453514739229,neutral,0.0,0.0
0.604654437958855,0.018575851393188854,0.16108719412274256,0.643916225485839,2.507755102040816,neutral,0.0,0.0
0.5890906198630811,0.0173374613003096,0.16505220767936446,0.6679138618060078,2.5309750566893423,neutral,0.0,0.0
0.5716279075774628,0.02105263157894737,0.18387933158226916,0.5987926054575795,2.5541950113378684,neutral,0.0,0.0
0.5050761489612157,0.018575851393188854,0.1899702303500123,0.5703685427086832,2.5774149659863945,neutral,0.0,0.0
0.45035332907051695,0.019814241486068113,0.22224782814269728,0.5747655640758322,2.6006349206349206,neutral,0.0,0.0
0.41231471574652867,0.027244582043343655,0.26217703090969274,0.5786020694157585,2.6238548752834467,neutral,0.0,0.0
0.33643089797794623,0.04953560371517028,0.28139426425187825,0.5807832161983824,2.647074829931973,neutral,0.0,0.0
0.3259728805664114,0.0606811145510836,0.29292207876725546,0.5881822631076791,2.670294784580499,neutral,0.0,0.0
0.31330190824712895,0.07925696594427245,0.29837278180669896,0.5965923296493221,2.693514739229025,neutral,0.0,0.0
0.3070857016593233,0.09040247678018576,0.2925559143486127,0.598075225946906,2.716734693877551,neutral,0.0,0.0
0.3068148807952301,0.0736842105263158,0.27601936299827773,0.5940216239541158,2.7399546485260773,neutral,0.0,0.0
0.3057416337206067,0.07058823529411765,0.2437052494798486,0.5642373205483939,2.7631746031746034,neutral,0.0,0.0
0.3014773015791184,0.05820433436532508,0.19716241926934738,0.5257358462724726,2.786394557823129,neutral,0.0,0.0
0.2948692724952447,0.043343653250773995,0.18156934621901547,0.5243094065984685,2.809614512471655,neutral,0.0,0.0
0.2782072643600173,0.04148606811145511,0.18252537192439194,0.5241047342340706,2.8328344671201813,neutral,0.0,0.0
0.26366696885234486,0.03777089783281734,0.17173697451998524,0.5157875488269064,2.8560544217687074,neutral,0.0,0.0
0.26814413686417365,0.04458204334365325,0.15849486282362202,0.5859641444886732,2.8792743764172335,neutral,0.0,0.0
0.3176156150816735,0.04148606811145511,0.13535937386960764,0.6619182258510146,2.9024943310657596,neutral,0.0,0.0
0.35405822845000484,0.03715170278637771,0.10740491068073917,0.6416030911629704,2.9257142857142857,neutral,0.0,0.0
0.3541176664320001,0.0346749226006192,0.08732451378261198,0.5444373012387509,2.948934240362812,neutral,0.0,0.0
0.3410714195383006,0.022291021671826627,0.09837660095221458,0.4711034858941088,2.972154195011338,neutral,0.0,0.0
0.2728186152978997,0.027863777089783284,0.1162193714719515,0.4438506996790046,2.995374149659864,neutral,0.0,0.0
0.2196535736999226,0.02910216718266254,0.13877165525748458,0.4506634515308256,3.01859410430839,neutral,0.0,0.0
0.19728491388138686,0.02910216718266254,0.14336609466475636,0.4428998858497973,3.0418140589569163,neutral,0.0,0.0
0.1997107181130698,0.027863777089783284,0.14759708094348903,0.4198128486189665,3.0650340136054424,neutral,0.0,0.0
0.20179727649731244,0.0260061919504644,0.13645192829967653,0.43260587026284325,3.0882539682539685,neutral,0.0,0.0
0.2954957794996705,0.027244582043343655,0.11605475695281031,0.4275192735195612,3.111473922902494,neutral,0.0,0.0
0.5062204041093952,0.0303405572755418,0.16973498700087095,0.7527288280272683,3.1346938775510202,neutral,0.0,0.0
0.5706997709767643,0.031578947368421054,0.16381721284947331,0.8542223051526754,3.1579138321995464,neutral,0.0,0.0
0.5916520228771384,0.03653250773993808,0.12564301460388683,0.7462124734492408,3.1811337868480725,neutral,0.0,0.0
0.5697315964778273,0.035913312693498456,0.08557133466755969,0.578511021821648,3.2043537414965986,neutral,0.0,0.0
0.4040522173838311,0.04396284829721363,0.10256615077170185,0.6022199849989032,3.2275736961451247,neutral,0.0,0.0
0.3153188173708942,0.05448916408668731,0.11214278376901535,0.6138223547868868,3.250793650793651,neutral,0.0,0.0
0.29221275256568124,0.056346749226006194,0.12013706906816647,0.6187491051228352,3.274013605442177,neutral,0.0,0.0
0.2827112050255742,0.05944272445820434,0.11649260332811003,0.611064272212548,3.297233560090703,neutral,0.0,0.0
0.28267531083454583,0.05696594427244582,0.11571579378402505,0.595900263942241,3.320453514739229,neutral,0.0,0.0
0.29787983722657047,0.05015479876160991,0.10982920598794142,0.5821054998329562,3.3436734693877552,neutral,0.0,0.0
0.3010642493103956,0.04643962848297214,0.11089799123734632,0.5793113758755566,3.3668934240362813,neutral,0.0,0.0
0.29726990505098533,0.043343653250773995,0.10180311112943986,0.5757757900862279,3.3901133786848074,neutral,0.0,0.0
0.2873486591663055,0.04953560371517028,0.10274523757522064,0.5744092278200728,3.4133333333333336,neutral,0.0,0.0
0.2892409341874895,0.047058823529411764,0.11133341249251429,0.5760747666313606,3.436553287981859,neutral,0.0,0.0
0.29322849897596615,0.04520123839009288,0.10662390069703138,0.5614752698643027,3.4597732426303853,neutral,0.0,0.0
0.2661876612884217,0.04829721362229102,0.09856204759126137,0.5516262846276414,3.4829931972789114,neutral,0.0,0.0
0.26618873757600875,0.04210526315789474,0.10862153355571806,0.5318394011295923,3.5062131519274375,neutral,0.0,0.0
0.24334256931588039,0.04210526315789474,0.11551989367755916,0.5219753644421462,3.5294331065759637,neutral,0.0,0.0
0.27139143105027264,0.04272445820433437,0.11224316286521163,0.5214848513442095,3.5526530612244898,neutral,0.0,0.0
0.30442568379510193,0.0390092879256966,0.09799578550314476,0.5164940091941924,3.575873015873016,neutral,0.0,0.0
0.3071617144701592,0.0346749226006192,0.0948598552306137,0.4989019008832958,3.599092970521542,neutral,0.0,0.0
0.28623935645751564,0.03777089783281734,0.1027625277259193,0.49958674189400015,3.622312925170068,neutral,0.0,0.0
0.2445725238631793,0.035913312693498456,0.11905008269992771,0.49211624164288725,3.645532879818594,neutral,0.0,0.0
0.25250901471575726,0.03653250773993808,0.11344766745871915,0.4830326363617655,3.6687528344671203,neutral,0.0,0.0
0.2476130901109943,0.03405572755417957,0.09544651828386974,0.4780437645834875,3.6919727891156464,neutral,0.0,0.0
0.251716651794166,0.03715170278637771,0.0922047342716206,0.47117942730488616,3.7151927437641725,neutral,0.0,0.0
0.22327551014148123,0.047058823529411764,0.10811345974669244,0.4664179418985539,3.7384126984126986,neutral,0.0,0.0
0.14764261537022624,0.047058823529411764,0.11328519410937785,0.4568202885237231,3.7616326530612243,neutral,0.0,0.0
0.12559191781209675,0.04829721362229102,0.11646406050972351,0.43980760633548954,3.7848526077097504,neutral,0.0,0.0
0.11567488290260124,0.047058823529411764,0.11034904511941164,0.43250212471752536,3.8080725623582765,neutral,0.0,0.0
0.11092189601619683,0.039628482972136225,0.10747766046939099,0.43023006717216195,3.8312925170068026,neutral,0.0,0.0
0.1009352118462239,0.04520123839009288,0.11477219171668858,0.4122399437699692,3.8545124716553287,neutral,0.0,0.0
0.08649686095343796,0.055108359133126936,0.11486585500378517,0.4164267921516153,3.877732426303855,neutral,0.0,0.0
0.10191278368115539,0.04953560371517028,0.11655552439961865,0.41389160788026097,3.900952380952381,neutral,0.0,0.0
0.11330049831038992,0.04643962848297214,0.10380163402417696,0.4056288539923891,3.924172335600907,neutral,0.0,0.0
0.11002678126402873,0.0520123839009288,0.09015954341071054,0.39895742158029945,3.947392290249433,neutral,0.0,0.0
0.11224706838096318,0.04643962848297214,0.10272007174532384,0.3890855855047195,3.9706122448979593,neutral,0.0,0.0
0.08417352602684024,0.048916408668730656,0.11399019286467832,0.3779232106725842,3.9938321995464854,neutral,0.0,0.0
0.06222265414241028,0.053869969040247684,0.11317639474415885,0.372084287686534,4.017052154195011,neutral,0.0,0.0
0.0632054796061261,0.0476780185758514,0.11033265595519953,0.36025351897446095,4.040272108843538,neutral,0.0,0.0
0.057598983209590754,0.048916408668730656,0.10181000499331615,0.34681656889974005,4.063492063492063,neutral,0.0,0.0
0.05437992139225979,0.05015479876160991,0.10775402467197141,0.34325681869033337,4.08671201814059,neutral,0.0,0.0
0.05491380375962322,0.052631578947368425,0.1101606586875617,0.3434048155009583,4.1099319727891155,neutral,0.0,0.0
0.05363460569181775,0.051393188854489166,0.10852820168771271,0.3289341865188917,4.133151927437642,neutral,0.0,0.0
0.051767606611936,0.05325077399380805,0.09641100117769873,0.3239714221661567,4.156371882086168,neutral,0.0,0.0
0.055955239809251704,0.05077399380804954,0.10243483281356475,0.3211109897264818,4.179591836734694,neutral,0.0,0.0
0.06293397260869617,0.04396284829721363,0.10247836163083515,0.3123664252158542,4.20281179138322,neutral,0.0,0.0
0.055677123733357495,0.047058823529411764,0.09354342671287502,0.308828622758319,4.2260317460317465,neutral,0.0,0.0
0.055974707160982594,0.047058823529411764,0.09907245471848385,0.2972890312032448,4.249251700680272,neutral,0.0,0.0
0.04789675512207953,0.06130030959752322,0.11686205039402396,0.2873585218358786,4.272471655328798,neutral,0.0,0.0
0.029835314141977615,0.06377708978328174,0.11249746925383866,0.2796754403671372,4.295691609977324,neutral,0.0,0.0
0.030170355741031,0.06130030959752322,0.11329161374643353,0.2792412470614095,4.31891156462585,neutral,0.0,0.0
0.03358238583252513,0.05325077399380805,0.1092239697020818,0.270299645376873,4.342131519274377,neutral,0.0,0.0
0.038641845609343986,0.039628482972136225,0.10466603155440575,0.25498941910376116,4.365351473922902,neutral,0.0,0.0
0.03841067921603643,0.03653250773993808,0.10084887728424208,0.25077254991936804,4.388571428571429,neutral,0.0,0.0
0.03807909519085646,0.0346749226006192,0.10395953635832088,0.24427634376068652,4.4117913832199545,neutral,0.0,0.0
0.03306581487831977,0.038390092879256967,0.10768310779805175,0.23658986887395006,4.435011337868481,neutral,0.0,0.0
0.028018883761693997,0.03715170278637771,0.10875393140672392,0.2352958272343031,4.458231292517007,neutral,0.0,0.0
0.029283753750996774,0.038390092879256967,0.10111738686956871,0.22894619483999057,4.481451247165533,neutral,0.0,0.0
0.030056447516934575,0.035913312693498456,0.10193779228869,0.22043106917187028,4.504671201814059,neutral,0.0,0.0
0.029380908886120913,0.0390092879256966,0.09964773232043357,0.2147336845557447,4.527891156462585,neutral,0.0,0.0
0.02731545414708137,0.04272445820433437,0.10553043814907098,0.20949129161370383,4.551111111111111,neutral,0.0,0.0
0.022171537746966292,0.04643962848297214,0.09974060830336219,0.2071844241676165,4.574331065759637,neutral,0.0,0.0
0.01898937409517848,0.051393188854489166,0.10537438970065685,0.20413636855234163,4.597551020408163,neutral,0.0,0.0
0.01849607786004322,0.04396284829721363,0.10494105004310376,0.1968741256475408,4.620770975056689,neutral,0.0,0.0
0.01733117817058448,0.04458204334365325,0.1069547935220561,0.1860549786258453,4.6439909297052155,neutral,0.0,0.0
0.016659268646978424,0.040866873065015484,0.1050512562157512,0.18096802612099927,4.667210884353741,neutral,0.0,0.0
0.014819119578995042,0.0520123839009288,0.10054468128747102,0.16283272463441945,4.690430839002268,neutral,0.0,0.0
0.012400839270225353,0.05758513931888545,0.10799519237237934,0.13305340189059356,4.713650793650793,neutral,0.0,0.0
0.008850803043730532,0.0606811145510836,0.11878546827884796,0.11285818621589239,4.73687074829932,neutral,0.0,0.0
0.005765480049287513,0.061919504643962855,0.11465194186762676,0.09476437200093002,4.760090702947846,neutral,0.0,0.0
0.005164139255281101,0.047058823529411764,0.11402428591044014,0.0771055173473717,4.783310657596372,neutral,0.0,0.0
0.0035247712162383383,0.04210526315789474,0.11141814093196603,0.0492581440937232,4.806530612244898,neutral,0.0,0.0
0.002803330391323637,0.05572755417956657,0.10811846149505148,0.02786078272798409,4.829750566893424,neutral,0.0,0.0
0.0015752839421551389,0.10278637770897833,0.10948823612910312,0.00975054874852932,4.85297052154195,neutral,0.0,0.0
0.0009843448790828565,0.14055727554179567,0.1325013979801038,0.0021306286405354813,4.876190476190477,neutral,0.0,0.0
0.00017355421128058095,0.13250773993808052,0.335521138749952,0.0,4.899410430839002,neutral,0.0,0.0
1.557290718153195e-05,0.10340557275541797,0.35026723701381673,0.0,4.922630385487528,neutral,0.0,0.0
3.8633013946758534e-07,0.04643962848297214,0.9756247463922341,0.0,4.9458503401360545,neutral,0.0,0.0
6.968433737861459e-13,0.0,0.4847072253289615,0.0,4.96907029478458,neutral,0.0,0.0
0.0,0.0,0.0,0.0,4.992290249433107,neutral,0.0,0.0
0.0,0.0,0.0,0.0,5.015510204081632,neutral,0.0,0.0
0.0,0.0,0.0,0.0,5.038730158730159,neutral,0.0,0.0
0.0,0.0,0.0,0.0,5.061950113378685,neutral,0.0,0.0
0.0,0.0,0.0,0.0,5.085170068027211,neutral,0.0,0.0
0.0,0.0,0.0,0.0,5.108390022675737,neutral,0.0,0.0
0.0,0.0,0.0,0.0,5.131609977324263,neutral,0.0,0.0
0.0,0.0,0.0,0.0,5.154829931972789,neutral,0.0,0.0
0.0,0.0,0.0,0.0,5.178049886621316,neutral,0.0,0.0
0.0,0.0,0.0,0.0,5.201269841269841,neutral,0.0,0.0
0.0,0.0,0.0,0.0,5.224489795918367,neutral,0.0,0.0
0.0,0.0,0.0,0.0,5.2477097505668935,neutral,0.0,0.0
0.0,0.0,0.0,0.0,5.270929705215419,neutral,0.0,0.0
0.0,0.0,0.0,0.0,5.294149659863946,neutral,0.0,0.0
0.0,0.0,0.0,0.0,5.317369614512471,neutral,0.0,0.0
0.0,0.0,0.0,0.0,5.340589569160998,neutral,0.0,0.0
0.0,0.0,0.0,0.0,5.363809523809524,neutral,0.0,0.0
0.0,0.0,0.0,0.0,5.38702947845805,neutral,0.0,0.0
0.0,0.0,0.0,0.0,5.410249433106576,neutral,0.0,0.0
0.0,0.0,0.0,0.0,5.433469387755102,neutral,0.0,0.0
0.0,0.0,0.0,0.0,5.456689342403628,neutral,0.0,0.0
0.0,0.0,0.0,0.0,5.479909297052155,neutral,0.0,0.0
0.0,0.0,0.0,0.0,5.50312925170068,neutral,0.0,0.0
0.0,0.0,0.0,0.0,5.526349206349207,neutral,0.0,0.0
0.0,0.0,0.0,0.0,5.5495691609977325,neutral,0.0,0.0
0.0,0.0,0.0,0.0,5.572789115646258,neutral,0.0,0.0
0.0,0.0,0.0,0.0,5.596009070294785,neutral,0.0,0.0
0.0,0.0,0.0,0.0,5.61922902494331,neutral,0.0,0.0
0.0,0.0,0.0,0.0,5.642448979591837,neutral,0.0,0.0
0.0,0.0,0.0,0.0,5.6656689342403626,neutral,0.0,0.0
0.0,0.0,0.0,0.0,5.688888888888889,neutral,0.0,0.0
0.0,0.0,0.0,0.0,5.712108843537415,neutral,0.0,0.0
0.0,0.0,0.0,0.0,5.735328798185941,neutral,0.0,0.0
0.0,0.0,0.0,0.0,5.758548752834467,neutral,0.0,0.0
0.0,0.0,0.0,0.0,5.7817687074829935,neutral,0.0,0.0
0.0,0.0,0.0,0.0,5.804988662131519,neutral,0.0,0.0
0.0,0.0,0.0,0.0,5.828208616780046,neutral,0.0,0.0
0.0,0.0,0.0,0.0,5.851428571428571,neutral,0.0,0.0
0.0,0.0,0.0,0.0,5.874648526077097,neutral,0.0,0.0
0.0,0.0,0.0,0.0,5.897868480725624,neutral,0.0,0.0
0.0,0.0,0.0,0.0,5.921088435374149,neutral,0.0,0.0
0.0,0.0,0.0,0.0,5.944308390022676,neutral,0.0,0.0
0.0,0.0,0.0,0.0,5.9675283446712015,neutral,0.0,0.0
0.0,0.0,0.0,0.0,5.990748299319728,neutral,0.0,0.0
0.0,0.0,0.0,0.0,6.013968253968254,neutral,0.0,0.0
0.0,0.0,0.0,0.0,6.03718820861678,neutral,0.0,0.0
0.0,0.0,0.0,0.0,6.060408163265306,neutral,0.0,0.0
0.0,0.0,0.0,0.0,6.0836281179138325,neutral,0.0,0.0
0.0,0.0,0.0,0.0,6.106848072562358,neutral,0.0,0.0
1.2097067324691295e-11,0.0,0.5168283259443984,0.0,6.130068027210885,neutral,0.0,0.0
4.031730076170257e-11,0.009907120743034056,0.39868021431431433,0.0,6.15328798185941,neutral,0.0,0.0
0.056940577731803554,0.08297213622291022,0.28193340698697844,0.0043407836737625605,6.176507936507937,neutral,0.0,0.0
0.4882146509217273,0.08730650154798762,0.11765485413743944,0.4799785601661768,6.199727891156463,neutral,0.0,0.0
0.7447945081780097,0.0891640866873065,0.07890873013505639,0.6367772539629649,6.222947845804988,neutral,0.0,0.0
0.8387917617073452,0.0804953560371517,0.05078177235268871,0.5845939972406039,6.246167800453515,neutral,0.0,0.0
0.9050138534356768,0.0086687306501548,0.031830592798441755,0.41199107487281256,6.2693877551020405,neutral,0.0,0.0
0.8140662069698877,0.006191950464396285,0.044422033258985145,0.3408668672359144,6.292607709750567,neutral,0.0,0.0
0.6239751455060096,0.006811145510835914,0.04830505048300081,0.31077250394402745,6.315827664399093,neutral,0.0,0.0
